images,image_urls
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/cosmoem.jpg', 'path': 'cosmoem.jpg', 'checksum': 'd6e0783071ddef71e3e2dd04a75ec4ee'}]",https://img.pokemondb.net/sprites/sun-moon/pre/cosmoem.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/cosmoem.jpg', 'path': 'cosmoem.jpg', 'checksum': 'd6e0783071ddef71e3e2dd04a75ec4ee'}]",https://img.pokemondb.net/sprites/sun-moon/pre/cosmoem.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/cosmoem.jpg', 'path': 'cosmoem.jpg', 'checksum': 'd6e0783071ddef71e3e2dd04a75ec4ee'}]",https://img.pokemondb.net/sprites/sun-moon/pre/cosmoem.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/cosmoem.jpg', 'path': 'cosmoem.jpg', 'checksum': 'd6e0783071ddef71e3e2dd04a75ec4ee'}]",https://img.pokemondb.net/sprites/sun-moon/pre/cosmoem.jpg
"[{'url': 'https://img.pokemondb.net/artwork/buzzwole.jpg', 'path': 'buzzwole.jpg', 'checksum': '847b0c0e2a42a9aee02ed340a54aed93'}]",https://img.pokemondb.net/artwork/buzzwole.jpg
"[{'url': 'https://img.pokemondb.net/artwork/cosmog.jpg', 'path': 'cosmog.jpg', 'checksum': 'e73826f0ad111c17a18d053ccc6d60b6'}]",https://img.pokemondb.net/artwork/cosmog.jpg
"[{'url': 'https://img.pokemondb.net/artwork/nihilego.jpg', 'path': 'nihilego.jpg', 'checksum': 'ad6510d9f9604a40d8a8970bea9035e6'}]",https://img.pokemondb.net/artwork/nihilego.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/solgaleo.jpg', 'path': 'solgaleo.jpg', 'checksum': '416c606c871693a3b99ea17610d2588d'}]",https://img.pokemondb.net/sprites/sun-moon/pre/solgaleo.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/solgaleo.jpg', 'path': 'solgaleo.jpg', 'checksum': '416c606c871693a3b99ea17610d2588d'}]",https://img.pokemondb.net/sprites/sun-moon/pre/solgaleo.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/solgaleo.jpg', 'path': 'solgaleo.jpg', 'checksum': '416c606c871693a3b99ea17610d2588d'}]",https://img.pokemondb.net/sprites/sun-moon/pre/solgaleo.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/solgaleo.jpg', 'path': 'solgaleo.jpg', 'checksum': '416c606c871693a3b99ea17610d2588d'}]",https://img.pokemondb.net/sprites/sun-moon/pre/solgaleo.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/lunala.jpg', 'path': 'lunala.jpg', 'checksum': 'b5cbfc9109e3faa838f49685eecdf997'}]",https://img.pokemondb.net/sprites/sun-moon/pre/lunala.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/lunala.jpg', 'path': 'lunala.jpg', 'checksum': 'b5cbfc9109e3faa838f49685eecdf997'}]",https://img.pokemondb.net/sprites/sun-moon/pre/lunala.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/lunala.jpg', 'path': 'lunala.jpg', 'checksum': 'b5cbfc9109e3faa838f49685eecdf997'}]",https://img.pokemondb.net/sprites/sun-moon/pre/lunala.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/lunala.jpg', 'path': 'lunala.jpg', 'checksum': 'b5cbfc9109e3faa838f49685eecdf997'}]",https://img.pokemondb.net/sprites/sun-moon/pre/lunala.jpg
"[{'url': 'https://img.pokemondb.net/artwork/solgaleo.jpg', 'path': 'solgaleo.jpg', 'checksum': 'c032c31d77851de9b32fd552f68b0da2'}]",https://img.pokemondb.net/artwork/solgaleo.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tapu-fini.jpg', 'path': 'tapu-fini.jpg', 'checksum': '7120dcf5f61c8311b3b06ca27b26a23b'}]",https://img.pokemondb.net/artwork/tapu-fini.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/jangmo-o.jpg', 'path': 'jangmo-o.jpg', 'checksum': '36f1756909afcc344caf2c682f58a03b'}]",https://img.pokemondb.net/sprites/sun-moon/pre/jangmo-o.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/jangmo-o.jpg', 'path': 'jangmo-o.jpg', 'checksum': '36f1756909afcc344caf2c682f58a03b'}]",https://img.pokemondb.net/sprites/sun-moon/pre/jangmo-o.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/jangmo-o.jpg', 'path': 'jangmo-o.jpg', 'checksum': '36f1756909afcc344caf2c682f58a03b'}]",https://img.pokemondb.net/sprites/sun-moon/pre/jangmo-o.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/hakamo-o.jpg', 'path': 'hakamo-o.jpg', 'checksum': '34d5c54a713bea3f45c12c0686c69b9c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/hakamo-o.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/hakamo-o.jpg', 'path': 'hakamo-o.jpg', 'checksum': '34d5c54a713bea3f45c12c0686c69b9c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/hakamo-o.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/hakamo-o.jpg', 'path': 'hakamo-o.jpg', 'checksum': '34d5c54a713bea3f45c12c0686c69b9c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/hakamo-o.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tapu-lele.jpg', 'path': 'tapu-lele.jpg', 'checksum': '3f79158ac3fd14f3d2c35419c806bd70'}]",https://img.pokemondb.net/artwork/tapu-lele.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/kommo-o.jpg', 'path': 'kommo-o.jpg', 'checksum': '1a46ad9e3d5c2988f3f4f52ce6ea2982'}]",https://img.pokemondb.net/sprites/sun-moon/pre/kommo-o.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/kommo-o.jpg', 'path': 'kommo-o.jpg', 'checksum': '1a46ad9e3d5c2988f3f4f52ce6ea2982'}]",https://img.pokemondb.net/sprites/sun-moon/pre/kommo-o.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/kommo-o.jpg', 'path': 'kommo-o.jpg', 'checksum': '1a46ad9e3d5c2988f3f4f52ce6ea2982'}]",https://img.pokemondb.net/sprites/sun-moon/pre/kommo-o.jpg
"[{'url': 'https://img.pokemondb.net/artwork/hakamo-o.jpg', 'path': 'hakamo-o.jpg', 'checksum': '0d840aa1d07e9cb1f2f1eb7d3f0cdf3c'}]",https://img.pokemondb.net/artwork/hakamo-o.jpg
"[{'url': 'https://img.pokemondb.net/artwork/jangmo-o.jpg', 'path': 'jangmo-o.jpg', 'checksum': '8e38505badfb6b55ac4b214467b41fe2'}]",https://img.pokemondb.net/artwork/jangmo-o.jpg
"[{'url': 'https://img.pokemondb.net/artwork/dhelmise.jpg', 'path': 'dhelmise.jpg', 'checksum': '118ad8e693265e53b5888f2201e499da'}]",https://img.pokemondb.net/artwork/dhelmise.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tapu-koko.jpg', 'path': 'tapu-koko.jpg', 'checksum': '27f19fa2c5c99375eeba259805aff75d'}]",https://img.pokemondb.net/artwork/tapu-koko.jpg
"[{'url': 'https://img.pokemondb.net/artwork/drampa.jpg', 'path': 'drampa.jpg', 'checksum': '2f9d53538ef2d1ba9458cdee192fb170'}]",https://img.pokemondb.net/artwork/drampa.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tapu-bulu.jpg', 'path': 'tapu-bulu.jpg', 'checksum': '35396d6477ae7f89a57198cf77651857'}]",https://img.pokemondb.net/artwork/tapu-bulu.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mimikyu.jpg', 'path': 'mimikyu.jpg', 'checksum': '7c75ded5449504bc5f0beef2687f669b'}]",https://img.pokemondb.net/artwork/mimikyu.jpg
"[{'url': 'https://img.pokemondb.net/artwork/bruxish.jpg', 'path': 'bruxish.jpg', 'checksum': 'e4f2891f666fe112196d34a6bdd08f08'}]",https://img.pokemondb.net/artwork/bruxish.jpg
"[{'url': 'https://img.pokemondb.net/artwork/kommo-o.jpg', 'path': 'kommo-o.jpg', 'checksum': 'f9210878e15a4f82edf22cee8c095558'}]",https://img.pokemondb.net/artwork/kommo-o.jpg
"[{'url': 'https://img.pokemondb.net/artwork/komala.jpg', 'path': 'komala.jpg', 'checksum': '6c9c3388b23706d5e8d95049407a883a'}]",https://img.pokemondb.net/artwork/komala.jpg
"[{'url': 'https://img.pokemondb.net/artwork/turtonator.jpg', 'path': 'turtonator.jpg', 'checksum': '3be6ea079559e8854009b56da8f326c5'}]",https://img.pokemondb.net/artwork/turtonator.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/type-null.jpg', 'path': 'type-null.jpg', 'checksum': 'de937a07b0f687752d8a37198c413667'}]",https://img.pokemondb.net/sprites/sun-moon/pre/type-null.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/type-null.jpg', 'path': 'type-null.jpg', 'checksum': 'de937a07b0f687752d8a37198c413667'}]",https://img.pokemondb.net/sprites/sun-moon/pre/type-null.jpg
"[{'url': 'https://img.pokemondb.net/artwork/silvally.jpg', 'path': 'silvally.jpg', 'checksum': 'aec2c8ded45a805515d75f465c2451c5'}]",https://img.pokemondb.net/artwork/silvally.jpg
"[{'url': 'https://img.pokemondb.net/artwork/minior-meteor.jpg', 'path': 'minior-meteor.jpg', 'checksum': '658a1758713d0f382efbed44811cd8a1'}]",https://img.pokemondb.net/artwork/minior-meteor.jpg
"[{'url': 'https://img.pokemondb.net/artwork/minior-core.jpg', 'path': 'minior-core.jpg', 'checksum': '842fd7be4c72a6ee8ea4ff64922e9736'}]",https://img.pokemondb.net/artwork/minior-core.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/silvally.jpg', 'path': 'silvally.jpg', 'checksum': '4639277197c38d9709d1b81a9f4787a0'}]",https://img.pokemondb.net/sprites/sun-moon/pre/silvally.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/silvally.jpg', 'path': 'silvally.jpg', 'checksum': '4639277197c38d9709d1b81a9f4787a0'}]",https://img.pokemondb.net/sprites/sun-moon/pre/silvally.jpg
"[{'url': 'https://img.pokemondb.net/artwork/kommo-o.jpg', 'path': 'kommo-o.jpg', 'checksum': 'f9210878e15a4f82edf22cee8c095558'}]",https://img.pokemondb.net/artwork/kommo-o.jpg
"[{'url': 'https://img.pokemondb.net/artwork/type-null.jpg', 'path': 'type-null.jpg', 'checksum': 'a2199ae9357db85f37b937866bedbe43'}]",https://img.pokemondb.net/artwork/type-null.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pyukumuku.jpg', 'path': 'pyukumuku.jpg', 'checksum': '5290cce83b163f12e1aefa71bcf840c6'}]",https://img.pokemondb.net/artwork/pyukumuku.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/sandygast.jpg', 'path': 'sandygast.jpg', 'checksum': '94a2a6c1eeb42eef7bdcf561bcc4c79d'}]",https://img.pokemondb.net/sprites/sun-moon/pre/sandygast.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/sandygast.jpg', 'path': 'sandygast.jpg', 'checksum': '94a2a6c1eeb42eef7bdcf561bcc4c79d'}]",https://img.pokemondb.net/sprites/sun-moon/pre/sandygast.jpg
"[{'url': 'https://img.pokemondb.net/artwork/bruxish.jpg', 'path': 'bruxish.jpg', 'checksum': 'e4f2891f666fe112196d34a6bdd08f08'}]",https://img.pokemondb.net/artwork/bruxish.jpg
"[{'url': 'https://img.pokemondb.net/artwork/drampa.jpg', 'path': 'drampa.jpg', 'checksum': '2f9d53538ef2d1ba9458cdee192fb170'}]",https://img.pokemondb.net/artwork/drampa.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/palossand.jpg', 'path': 'palossand.jpg', 'checksum': '2409132ce857d3a15e629a01d7aff5c3'}]",https://img.pokemondb.net/sprites/sun-moon/pre/palossand.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/palossand.jpg', 'path': 'palossand.jpg', 'checksum': '2409132ce857d3a15e629a01d7aff5c3'}]",https://img.pokemondb.net/sprites/sun-moon/pre/palossand.jpg
"[{'url': 'https://img.pokemondb.net/artwork/togedemaru.jpg', 'path': 'togedemaru.jpg', 'checksum': 'cc0194b53fe4c228096fbaddbbf54d91'}]",https://img.pokemondb.net/artwork/togedemaru.jpg
"[{'url': 'https://img.pokemondb.net/artwork/palossand.jpg', 'path': 'palossand.jpg', 'checksum': 'dc078305e13d205c5cf37f3e82f06ba1'}]",https://img.pokemondb.net/artwork/palossand.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mimikyu.jpg', 'path': 'mimikyu.jpg', 'checksum': '7c75ded5449504bc5f0beef2687f669b'}]",https://img.pokemondb.net/artwork/mimikyu.jpg
"[{'url': 'https://img.pokemondb.net/artwork/sandygast.jpg', 'path': 'sandygast.jpg', 'checksum': 'f1ae74bc2a381d176c45f210016e10d4'}]",https://img.pokemondb.net/artwork/sandygast.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/wimpod.jpg', 'path': 'wimpod.jpg', 'checksum': 'c76238e06d17ab5002bc5757d70bf098'}]",https://img.pokemondb.net/sprites/sun-moon/pre/wimpod.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/wimpod.jpg', 'path': 'wimpod.jpg', 'checksum': 'c76238e06d17ab5002bc5757d70bf098'}]",https://img.pokemondb.net/sprites/sun-moon/pre/wimpod.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/golisopod.jpg', 'path': 'golisopod.jpg', 'checksum': '10a0b20c175ef145bb381e87c2c2616c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/golisopod.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/golisopod.jpg', 'path': 'golisopod.jpg', 'checksum': '10a0b20c175ef145bb381e87c2c2616c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/golisopod.jpg
"[{'url': 'https://img.pokemondb.net/artwork/wimpod.jpg', 'path': 'wimpod.jpg', 'checksum': 'f21869944a148d0bc18525e5d483d450'}]",https://img.pokemondb.net/artwork/wimpod.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golisopod.jpg', 'path': 'golisopod.jpg', 'checksum': '1c65d80c6eae9c814584e7975bb6a4dc'}]",https://img.pokemondb.net/artwork/golisopod.jpg
"[{'url': 'https://img.pokemondb.net/artwork/palossand.jpg', 'path': 'palossand.jpg', 'checksum': 'dc078305e13d205c5cf37f3e82f06ba1'}]",https://img.pokemondb.net/artwork/palossand.jpg
"[{'url': 'https://img.pokemondb.net/artwork/sandygast.jpg', 'path': 'sandygast.jpg', 'checksum': 'f1ae74bc2a381d176c45f210016e10d4'}]",https://img.pokemondb.net/artwork/sandygast.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pyukumuku.jpg', 'path': 'pyukumuku.jpg', 'checksum': '5290cce83b163f12e1aefa71bcf840c6'}]",https://img.pokemondb.net/artwork/pyukumuku.jpg
"[{'url': 'https://img.pokemondb.net/artwork/turtonator.jpg', 'path': 'turtonator.jpg', 'checksum': '3be6ea079559e8854009b56da8f326c5'}]",https://img.pokemondb.net/artwork/turtonator.jpg
"[{'url': 'https://img.pokemondb.net/artwork/jangmo-o.jpg', 'path': 'jangmo-o.jpg', 'checksum': '8e38505badfb6b55ac4b214467b41fe2'}]",https://img.pokemondb.net/artwork/jangmo-o.jpg
"[{'url': 'https://img.pokemondb.net/artwork/komala.jpg', 'path': 'komala.jpg', 'checksum': '6c9c3388b23706d5e8d95049407a883a'}]",https://img.pokemondb.net/artwork/komala.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golisopod.jpg', 'path': 'golisopod.jpg', 'checksum': '1c65d80c6eae9c814584e7975bb6a4dc'}]",https://img.pokemondb.net/artwork/golisopod.jpg
"[{'url': 'https://img.pokemondb.net/artwork/togedemaru.jpg', 'path': 'togedemaru.jpg', 'checksum': 'cc0194b53fe4c228096fbaddbbf54d91'}]",https://img.pokemondb.net/artwork/togedemaru.jpg
"[{'url': 'https://img.pokemondb.net/artwork/hakamo-o.jpg', 'path': 'hakamo-o.jpg', 'checksum': '0d840aa1d07e9cb1f2f1eb7d3f0cdf3c'}]",https://img.pokemondb.net/artwork/hakamo-o.jpg
"[{'url': 'https://img.pokemondb.net/artwork/wimpod.jpg', 'path': 'wimpod.jpg', 'checksum': 'f21869944a148d0bc18525e5d483d450'}]",https://img.pokemondb.net/artwork/wimpod.jpg
"[{'url': 'https://img.pokemondb.net/artwork/passimian.jpg', 'path': 'passimian.jpg', 'checksum': '086ea6ac0eee86468393bc8c452f8646'}]",https://img.pokemondb.net/artwork/passimian.jpg
"[{'url': 'https://img.pokemondb.net/artwork/comfey.jpg', 'path': 'comfey.jpg', 'checksum': '138406b5c3430d7aa95a68656bd01e14'}]",https://img.pokemondb.net/artwork/comfey.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/bounsweet.jpg', 'path': 'bounsweet.jpg', 'checksum': 'a531ef092d3e25b1eb1c21b00c886877'}]",https://img.pokemondb.net/sprites/sun-moon/pre/bounsweet.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/bounsweet.jpg', 'path': 'bounsweet.jpg', 'checksum': 'a531ef092d3e25b1eb1c21b00c886877'}]",https://img.pokemondb.net/sprites/sun-moon/pre/bounsweet.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/bounsweet.jpg', 'path': 'bounsweet.jpg', 'checksum': 'a531ef092d3e25b1eb1c21b00c886877'}]",https://img.pokemondb.net/sprites/sun-moon/pre/bounsweet.jpg
"[{'url': 'https://img.pokemondb.net/artwork/oranguru.jpg', 'path': 'oranguru.jpg', 'checksum': 'c3b3ef70e9f1d5bb3db3e48dfde8b77d'}]",https://img.pokemondb.net/artwork/oranguru.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/steenee.jpg', 'path': 'steenee.jpg', 'checksum': 'e15becf921034d3f0454c1b1219e24be'}]",https://img.pokemondb.net/sprites/sun-moon/pre/steenee.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/steenee.jpg', 'path': 'steenee.jpg', 'checksum': 'e15becf921034d3f0454c1b1219e24be'}]",https://img.pokemondb.net/sprites/sun-moon/pre/steenee.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/steenee.jpg', 'path': 'steenee.jpg', 'checksum': 'e15becf921034d3f0454c1b1219e24be'}]",https://img.pokemondb.net/sprites/sun-moon/pre/steenee.jpg
"[{'url': 'https://img.pokemondb.net/artwork/bounsweet.jpg', 'path': 'bounsweet.jpg', 'checksum': '8a29d2d9e06482040ab4c0d9e53f62ed'}]",https://img.pokemondb.net/artwork/bounsweet.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/tsareena.jpg', 'path': 'tsareena.jpg', 'checksum': '497df2a4ea35bf07cfcb37c28c45d53b'}]",https://img.pokemondb.net/sprites/sun-moon/pre/tsareena.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/tsareena.jpg', 'path': 'tsareena.jpg', 'checksum': '497df2a4ea35bf07cfcb37c28c45d53b'}]",https://img.pokemondb.net/sprites/sun-moon/pre/tsareena.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/tsareena.jpg', 'path': 'tsareena.jpg', 'checksum': '497df2a4ea35bf07cfcb37c28c45d53b'}]",https://img.pokemondb.net/sprites/sun-moon/pre/tsareena.jpg
"[{'url': 'https://img.pokemondb.net/artwork/steenee.jpg', 'path': 'steenee.jpg', 'checksum': '89de45dcb80b989163fe8d04540541e9'}]",https://img.pokemondb.net/artwork/steenee.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/stufful.jpg', 'path': 'stufful.jpg', 'checksum': '2589d793b50bda14730bc0aafc2e4c4c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/stufful.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/stufful.jpg', 'path': 'stufful.jpg', 'checksum': '2589d793b50bda14730bc0aafc2e4c4c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/stufful.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/bewear.jpg', 'path': 'bewear.jpg', 'checksum': '034cb0467a4fbf6b375632dee475c46d'}]",https://img.pokemondb.net/sprites/sun-moon/pre/bewear.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/bewear.jpg', 'path': 'bewear.jpg', 'checksum': '034cb0467a4fbf6b375632dee475c46d'}]",https://img.pokemondb.net/sprites/sun-moon/pre/bewear.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tsareena.jpg', 'path': 'tsareena.jpg', 'checksum': '3304439d1381fc250d99cad9da9bf828'}]",https://img.pokemondb.net/artwork/tsareena.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/salandit.jpg', 'path': 'salandit.jpg', 'checksum': '0b1debeb0b43f7f11263f688d1aa2774'}]",https://img.pokemondb.net/sprites/sun-moon/pre/salandit.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/salandit.jpg', 'path': 'salandit.jpg', 'checksum': '0b1debeb0b43f7f11263f688d1aa2774'}]",https://img.pokemondb.net/sprites/sun-moon/pre/salandit.jpg
"[{'url': 'https://img.pokemondb.net/artwork/bewear.jpg', 'path': 'bewear.jpg', 'checksum': 'd5653c718c0bca42b9fe5d842e4e2573'}]",https://img.pokemondb.net/artwork/bewear.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/salazzle.jpg', 'path': 'salazzle.jpg', 'checksum': 'eec9705502338704c9faa8ba8bc0149a'}]",https://img.pokemondb.net/sprites/sun-moon/pre/salazzle.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/salazzle.jpg', 'path': 'salazzle.jpg', 'checksum': 'eec9705502338704c9faa8ba8bc0149a'}]",https://img.pokemondb.net/sprites/sun-moon/pre/salazzle.jpg
"[{'url': 'https://img.pokemondb.net/artwork/salandit.jpg', 'path': 'salandit.jpg', 'checksum': '6441a3fcc102696658b4f88bd5fef1b4'}]",https://img.pokemondb.net/artwork/salandit.jpg
"[{'url': 'https://img.pokemondb.net/artwork/stufful.jpg', 'path': 'stufful.jpg', 'checksum': 'c5ceb05de9adef75bf3f088f6fedf446'}]",https://img.pokemondb.net/artwork/stufful.jpg
"[{'url': 'https://img.pokemondb.net/artwork/shiinotic.jpg', 'path': 'shiinotic.jpg', 'checksum': '498a2f94f6031c8abf23985fc0095786'}]",https://img.pokemondb.net/artwork/shiinotic.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/morelull.jpg', 'path': 'morelull.jpg', 'checksum': '2397b378aee86d8c2adc4e388ed0a7de'}]",https://img.pokemondb.net/sprites/sun-moon/pre/morelull.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/morelull.jpg', 'path': 'morelull.jpg', 'checksum': '2397b378aee86d8c2adc4e388ed0a7de'}]",https://img.pokemondb.net/sprites/sun-moon/pre/morelull.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/shiinotic.jpg', 'path': 'shiinotic.jpg', 'checksum': '0fcbcb1459a7171b4eec932094c3273c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/shiinotic.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/shiinotic.jpg', 'path': 'shiinotic.jpg', 'checksum': '0fcbcb1459a7171b4eec932094c3273c'}]",https://img.pokemondb.net/sprites/sun-moon/pre/shiinotic.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/fomantis.jpg', 'path': 'fomantis.jpg', 'checksum': '7da288895684b8362d980b26b749b680'}]",https://img.pokemondb.net/sprites/sun-moon/pre/fomantis.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/fomantis.jpg', 'path': 'fomantis.jpg', 'checksum': '7da288895684b8362d980b26b749b680'}]",https://img.pokemondb.net/sprites/sun-moon/pre/fomantis.jpg
"[{'url': 'https://img.pokemondb.net/artwork/salazzle.jpg', 'path': 'salazzle.jpg', 'checksum': '94f5bc2d8327e8691b8128bd0d5a72c9'}]",https://img.pokemondb.net/artwork/salazzle.jpg
